observationTimeUtc,airTemperature,feelsLikeTemperature,windSpeed,windGust,windDirection,cloudCover,seaLevelPressure,relativeHumidity,precipitation,conditionCode,code,name,coordinates
2016-07-28 23:00:00,19.1,19.1,1.1,2.4,216.0,63.0,1013.1,89.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-29 00:00:00,19.3,19.3,1.2,3.4,200.0,88.0,1013.1,90.0,0.0,cloudy,,,
2016-07-29 01:00:00,19.5,19.5,2.1,3.8,263.0,13.0,1013.3,86.0,0.0,partly-cloudy,,,
2016-07-29 02:00:00,19.3,19.3,1.6,3.1,265.0,50.0,1013.1,85.0,0.0,variable-cloudiness,,,
2016-07-29 03:00:00,17.5,17.5,0.4,1.8,257.0,88.0,1013.0,89.0,0.0,cloudy,,,
2016-07-29 04:00:00,17.2,17.2,0.2,1.6,,13.0,1012.8,94.0,0.0,partly-cloudy,,,
2016-07-29 05:00:00,19.6,19.6,1.2,2.6,193.0,25.0,1012.9,85.0,0.0,partly-cloudy,,,
2016-07-29 06:00:00,20.5,20.5,1.9,3.5,186.0,63.0,1013.0,81.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-29 07:00:00,21.2,21.2,1.7,3.2,193.0,25.0,1012.8,77.0,0.0,partly-cloudy,,,
2016-07-29 08:00:00,21.9,21.9,2.2,3.9,195.0,25.0,1013.0,73.0,0.0,partly-cloudy,,,
2016-07-29 09:00:00,22.1,22.1,1.7,3.4,189.0,25.0,1013.1,72.0,0.0,partly-cloudy,,,
2016-07-29 10:00:00,22.5,22.5,1.8,3.5,193.0,13.0,1012.5,69.0,0.0,partly-cloudy,,,
2016-07-29 11:00:00,22.5,22.5,1.9,3.6,204.0,0.0,1012.4,68.0,0.0,clear,,,
2016-07-29 12:00:00,22.8,22.8,1.6,3.4,209.0,0.0,1012.0,68.0,0.0,clear,,,
2016-07-29 13:00:00,23.1,23.1,1.2,2.8,210.0,0.0,1011.8,63.0,0.0,clear,,,
2016-07-29 14:00:00,22.5,22.5,1.1,2.2,247.0,0.0,1011.2,65.0,0.0,clear,,,
2016-07-29 15:00:00,22.5,22.5,1.8,3.0,281.0,0.0,1010.8,64.0,0.0,clear,,,
2016-07-29 16:00:00,21.1,21.1,1.5,2.8,295.0,38.0,1010.6,66.0,0.0,variable-cloudiness,,,
2016-07-29 17:00:00,21.4,21.4,0.8,1.4,307.0,88.0,1010.1,66.0,0.0,cloudy,,,
2016-07-29 18:00:00,21.0,21.0,1.3,2.4,332.0,88.0,1010.0,69.0,0.0,cloudy,,,
2016-07-29 19:00:00,19.4,19.4,0.4,1.2,21.0,100.0,1010.0,76.0,0.0,cloudy,,,
2016-07-29 20:00:00,18.3,18.3,1.1,1.8,58.0,100.0,1010.0,81.0,0.0,cloudy,,,
2016-07-29 21:00:00,18.7,18.7,1.3,1.9,45.0,88.0,1010.0,81.0,0.0,rain,,,
2016-07-29 22:00:00,18.8,18.8,0.5,1.2,78.0,88.0,1009.9,80.0,0.0,cloudy,,,
2016-07-29 23:00:00,17.9,17.9,0.3,1.2,,63.0,1009.5,85.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-30 00:00:00,19.7,19.7,2.6,5.5,223.0,25.0,1009.5,87.0,0.0,partly-cloudy,,,
2016-07-30 01:00:00,19.4,19.4,1.9,4.0,207.0,88.0,1009.4,86.0,0.0,cloudy,,,
2016-07-30 02:00:00,19.5,19.5,2.6,5.0,226.0,38.0,1009.3,86.0,0.0,variable-cloudiness,,,
2016-07-30 03:00:00,19.4,19.4,2.8,4.8,239.0,38.0,1009.4,82.0,0.0,variable-cloudiness,,,
2016-07-30 04:00:00,19.6,19.6,2.4,5.2,244.0,0.0,1009.5,80.0,0.0,clear,,,
2016-07-30 05:00:00,20.1,20.1,2.1,5.5,240.0,25.0,1009.7,79.0,0.0,partly-cloudy,,,
2016-07-30 06:00:00,21.0,21.0,2.1,4.2,219.0,13.0,1009.7,76.0,0.0,partly-cloudy,,,
2016-07-30 07:00:00,21.7,21.7,2.0,4.2,203.0,25.0,1009.8,74.0,0.0,partly-cloudy,,,
2016-07-30 08:00:00,22.1,22.1,2.3,4.7,194.0,50.0,1009.8,72.0,0.0,variable-cloudiness,,,
2016-07-30 09:00:00,22.9,22.9,2.3,4.7,200.0,50.0,1009.8,71.0,0.0,variable-cloudiness,,,
2016-07-30 10:00:00,23.0,23.2,2.9,5.9,194.0,63.0,1009.8,71.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-30 11:00:00,23.2,23.4,3.3,6.1,191.0,13.0,1009.8,69.0,0.0,partly-cloudy,,,
2016-07-30 12:00:00,23.2,23.4,2.3,5.2,193.0,13.0,1009.6,69.0,0.0,partly-cloudy,,,
2016-07-30 13:00:00,23.3,23.5,2.0,3.9,195.0,25.0,1009.5,69.0,0.0,partly-cloudy,,,
2016-07-30 14:00:00,22.3,22.3,1.9,4.0,217.0,88.0,1009.6,67.0,0.0,cloudy,,,
2016-07-30 15:00:00,23.0,23.1,1.8,3.3,196.0,88.0,1009.6,66.0,0.0,cloudy,,,
2016-07-30 16:00:00,22.0,22.0,1.6,2.9,176.0,88.0,1009.5,73.0,0.0,cloudy,,,
2016-07-30 17:00:00,22.2,22.2,2.0,3.9,191.0,0.0,1009.3,74.0,0.0,clear,,,
2016-07-30 18:00:00,21.3,21.3,2.1,4.4,191.0,63.0,1009.5,80.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-30 19:00:00,20.7,20.7,3.3,6.4,225.0,75.0,1009.7,81.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-30 20:00:00,20.4,20.4,2.6,5.9,233.0,88.0,1009.8,82.0,0.0,cloudy,,,
2016-07-30 21:00:00,20.0,20.0,3.1,7.2,224.0,25.0,1009.9,79.0,0.0,partly-cloudy,,,
2016-07-30 22:00:00,19.7,19.7,3.1,7.2,222.0,38.0,1009.9,79.0,0.0,variable-cloudiness,,,
2016-07-30 23:00:00,19.6,19.6,3.5,8.4,220.0,38.0,1009.8,80.0,0.0,variable-cloudiness,,,
2016-07-31 00:00:00,19.8,19.8,3.6,7.2,221.0,63.0,1009.7,81.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-31 01:00:00,19.9,19.9,4.0,8.3,233.0,50.0,1009.9,80.0,0.0,variable-cloudiness,,,
2016-07-31 02:00:00,19.7,19.7,3.6,7.3,226.0,50.0,1009.9,80.0,0.0,variable-cloudiness,,,
2016-07-31 03:00:00,19.8,19.8,3.3,6.6,194.0,88.0,1009.6,82.0,0.0,light-rain,,,
2016-07-31 04:00:00,18.6,18.6,3.5,7.0,210.0,100.0,1010.0,87.0,2.8,rain,,,
2016-07-31 05:00:00,19.0,19.0,3.8,9.2,238.0,25.0,1009.9,90.0,1.5,rain-showers,,,
2016-07-31 06:00:00,20.1,20.1,3.5,7.6,220.0,88.0,1010.1,86.0,0.0,cloudy,,,
2016-07-31 07:00:00,20.3,20.3,3.5,6.9,236.0,13.0,1010.5,84.0,0.2,rain-showers,,,
2016-07-31 08:00:00,20.7,20.7,3.3,6.6,251.0,13.0,1010.9,78.0,0.0,partly-cloudy,,,
2016-07-31 09:00:00,20.7,20.7,2.6,5.5,273.0,50.0,1011.5,77.0,0.0,variable-cloudiness,,,
2016-07-31 10:00:00,21.3,21.3,3.0,5.9,280.0,50.0,1011.8,72.0,0.0,variable-cloudiness,,,
2016-07-31 11:00:00,21.5,21.5,2.9,5.1,288.0,25.0,1012.3,68.0,0.0,partly-cloudy,,,
2016-07-31 12:00:00,21.8,21.8,2.8,5.3,281.0,13.0,1012.4,66.0,0.0,partly-cloudy,,,
2016-07-31 13:00:00,21.6,21.6,2.7,5.2,285.0,0.0,1012.7,63.0,0.0,clear,,,
2016-07-31 14:00:00,21.3,21.3,2.1,4.2,272.0,0.0,1012.8,64.0,0.0,clear,,,
2016-07-31 15:00:00,21.2,21.2,2.4,4.8,290.0,63.0,1012.4,59.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-31 16:00:00,20.9,20.9,2.0,3.9,291.0,0.0,1012.2,58.0,0.0,clear,,,
2016-07-31 17:00:00,20.4,20.4,1.6,3.0,314.0,0.0,1012.2,60.0,0.0,clear,,,
2016-07-31 18:00:00,19.5,19.5,1.3,2.8,317.0,0.0,1012.4,63.0,0.0,clear,,,
2016-07-31 19:00:00,16.4,16.4,0.5,1.2,14.0,0.0,1012.6,79.0,0.0,clear,,,
2016-07-31 20:00:00,14.8,14.8,1.0,1.6,32.0,0.0,1012.3,86.0,0.0,clear,,,
2016-07-31 21:00:00,14.6,14.6,0.9,1.4,43.0,25.0,1011.9,85.0,0.0,partly-cloudy,,,
2016-07-31 22:00:00,14.4,14.4,1.4,2.4,48.0,75.0,1011.6,87.0,0.0,cloudy-with-sunny-intervals,,,
2016-07-31 23:00:00,15.0,15.0,1.9,3.8,45.0,88.0,1011.4,82.0,0.0,cloudy,,,
